audiocap_id,youtube_id,start_time,caption,video_Caption
103291,jYPU6aSDo88,50,An aircraft engine running in the distance as wind blows into a microphone followed by a man talking in the background,"In this video, we see a small white airplane on a runway. The airplane is seen moving on the runway in different frames. "
105123,j_NSuPnx5LA,40,Dialing on a phone using touch tone dialing followed by a loud thump noise,"In this video, we see a person holding a cell phone in their hand. The video lasts for 8 seconds, and we see the person holding the phone in different positions and orientations. "
104538,jf4iyQPJSvk,20,Water trickles down continuously,"The video shows a road going through a forest with mountains in the background. There are trees, rocks, and a river flowing through the forest. The sky is cloudy, and the road is wet. "
103480,jid4t-FzUn0,20,A person speaks and a goat bleats,"In this video, we see a person dressed in a bunny costume holding a green plastic object. The person is wearing a white shirt and a white hat, and there is a white dog in the background. "
105901,jinJkonlrWc,330,An engine running and muffled speech,"In this video, we see a helicopter flying over a green field. The helicopter is yellow and red in color and has a red tail. The sky is cloudy, and there are trees in the background. "
104392,jj2RyNDj7no,440,Birds chirping as insects buzzing followed by a man talking in the distance,"In this video, we see a man standing in a field of bee hives. He is wearing a white shirt and is surrounded by bee hives. In the first few seconds, we see him standing in the field, and in the following seconds, he is shown standing in the same field with a bee hive. "
107032,jjHIINDfE1c,20,A tractor engine driving by followed by a car horn honking and wind blowing on a microphone,"In this video, we see a man driving a tractor on a dirt road. He is driving the tractor on the road, and we can see the surrounding environment, including the grassy field and the trees in the background. "
106485,jjfUaMQaG1A,310,A man talking followed by metal shuffling then a power tool drilling,"In this video, a person is holding a drill in their hand. The video shows the person holding the drill in different positions and angles, and the drill is the main object in the video. "
103226,jlwe9jtu5Gw,50,A person whistling,"In this video, we see a baby boy wearing a yellow and blue shirt. He is sitting on a bed and smiling at the camera. The baby's eyes are brown, and he has a black hair tie on his head. We can also see a brown pillow behind him. "
107273,js4dr5JusdM,30,A woman and man talk on the phone,"In this video, a woman is seen smiling and speaking into a headset. She is wearing a white shirt and has red hair. The video lasts for 8 seconds. "
106431,k1QxQ4jJaEQ,340,A man speaking as a truck engine runs idle,"In this video, we see a man standing next to a large truck on a snowy road. The video lasts for 8 seconds, and we see the man and the truck in different positions and angles throughout the video. "
106134,k4XyfaWVLEY,30,A vehicle engine idles and birds chirp in the background,"In this video, a group of people are standing on the sidewalk while a yellow school bus drives by. A woman is seen picking up trash in a blue trash can. "
105446,kEP-BwMarf8,90,A wrapper crinkling and a woman's soft voice,"In this video, we see a person holding a sandwich in their hand. The sandwich is visible in the first few frames, and the person is holding it with their fingers. "
105650,kF1KWybdRpM,60,An airplane is taking flight,"In this video, we see a large passenger plane taking off from an airport runway. The plane is white and red in color, and we can see the tail of the plane as it lifts off the ground. "
104764,kHIe4CfaccQ,40,Continuous basing and rustling,"In this video, we see a goat giving birth to a baby goat. The mother goat is seen lying on the ground, and the baby goat is seen being born. "
106427,kLYCjD6vWI4,30,A loud hissing and chugging growing louder,The video shows a train traveling down the tracks. There are also people standing on the side of the tracks. 
105905,kOYg4ZtKcAs,0,A cat is meowing,"In this video, we see a black and white cat in a room. The cat is seen in different positions and angles throughout the video. "
104437,kVYNXZd0MMY,30,An engine is vibrating,"In this video, we see a red car with its hood open. The video shows different shots of the car's engine and other parts. "
105261,kXjzsroVTtw,20,A man is speaking as birds are tweeting,"In this video, a man is standing outside in front of a wooden fence. He is holding a kite in his hand and talking to the camera. He then proceeds to put on a pair of goggles and holds up a pair of sunglasses. "
106417,kagkXkAVPNo,40,"An engine revving followed by a loud honk, then several other honks and a woman talking","The video shows a monster truck driving on a snowy terrain, with a person in a white car following it. The truck drives over a snow-covered hill and continues to drive around the snowy terrain. "
103608,kdflh3akyH8,20,Several puppies whimpering during cardboard scratching and rattling,"In this video, we see a group of puppies playing together. They are running around, jumping on each other, and having a great time. "
107251,kgjNIDmO8a8,30,Distant rings of sirens get closer as traffic passes and people speak,"In this video, we see a police officer riding a motorcycle down a street. There are also other vehicles on the street, including a white van and a red truck. We can see people walking on the sidewalk, and there are buildings and trees in the background. "
105386,ktc_tJxw8sc,50,An infant crying,"In this video, a baby is crying and moving its hands around while laying in a crib. "
104276,kx6Rj4MDIAw,30,Machinery banging and hissing,"In this video, we see a train traveling down the tracks. The video starts with the train moving on the tracks, and we can see the train engine and cars passing by. We can also see some trees and bushes in the background. "
103492,l5KdHAWwJCw,30,Ticking of a clock,"The video shows a clock hanging on a wall. The clock has a black and white color scheme, and it has a white face with black hands. The clock is the main object in the video, and it is visible throughout the entire video. "
104251,lHh0SwUhP8U,120,Birds chirp followed by some clicking then gunshots,"In this video, a man is seen wearing camouflage and holding a shotgun. He is shooting at birds in a field while another man is filming him. "
104887,lJayhiVzl_E,60,Motorboat motor and high winds,"In this video, we see a boat floating in the water. The boat is white and has a blue stripe on it. There is a woman standing on the boat, and we can see a man standing on the dock. The video lasts for 8 seconds, and we see different objects and their locations in each frame. "
104936,lTfNLKEy1RU,120,A dog snoring and gurgling followed by paper sliding,"In this video, we see a brown dog sleeping on a white blanket. The dog is lying on its side, and we can see its head and front paws. The dog appears to be sleeping peacefully. "
103737,lVr-PxhZo8s,40,Car engine idling,"In this video, we see a man standing in a garage with a car. The video shows different shots of the man and the car in the garage. "
106645,lX3k5p2I_g0,140,Men speak followed by vibrations and hissing with passing traffic in the distance,"In this video, we see a black plane parked on the tarmac. The plane is stationary throughout the video, and we see various objects and vehicles in the background. "
104346,lfAFQ0-wDJU,30,Ocean waves crashing as wind blows into a microphone,"The video shows a stormy sea with waves crashing against a pier. There are people standing on the pier, and a lighthouse can be seen in the distance. The video captures the power and beauty of the ocean during a storm. "
106956,lfO471Rn61k,230,Steam hisses while machinery runs,"In this video, we see a person standing in a room with a blue light. The person is wearing a blue shirt and is standing in front of a blue wall. There is also a blue chair in the room. "
104791,lgwpIImXCWA,180,Man speaking while sawing something,"In this video, a man is using a knife to cut a piece of wood on a table. He is holding the knife with one hand and using the other hand to guide the knife along the wood. "
104660,lh801oHGtD4,30,A man talking as an electronic device hums followed by a door closing,"In this video, we see a close-up shot of a microwave oven. The camera then zooms out to show the entire microwave. We see a person's hand open the microwave door, and then the door is closed again. "
105530,ljrL7Cb-jr8,30,Continuous spray,"In this video, we see a man cleaning a window with a tool. He sprays the window and wipes it off with the tool. "
104842,lmPMhs-9IYE,0,A vehicle engine revving as a crowd of people talk and whistle in the background,"In this video, we see a group of people standing on the side of the road, while a man walks by. We also see a woman standing next to a man in an orange vest. "
103251,lq9RvAA4mqY,180,Sizzling food with some scraping and rattling as a man speaks,"In this video, we see a man cooking food in a pan on a stove. He is stirring the food with a wooden spoon and adding different ingredients to the pan. "
106691,lrKGCtSsAkA,50,A toy helicopter flying as wind blows into a microphone,"In this video, we see a drone flying over a green lawn and a pond. The drone is flying at a low altitude, and we can see the water in the pond. "
105187,m8wV38lf2jg,20,Emergency sirens and muffled speech,"In this video, we see a car driving down a street at night. The video shows different scenes of the car driving on the street, passing by different objects such as a gas station, a red traffic light, and a white car parked on the street. "
105967,mGa2JgAiKV8,30,Young man speaking with slight movement sounds,"In this video, we see a man wearing a red helmet in front of a TV screen. He is holding a football helmet in front of his face and appears to be watching a football game on the screen. "
106074,mJ6ZO3xEcgw,50,A woman repeatedly sneezing and coughing,"In this video, we see a young woman sitting on a couch with a thermometer in her mouth. She is holding a white blanket and a white towel. She is also holding a white Wii remote. There is a potted plant on a shelf behind her, and a white curtain on the window. "
103728,mSF_FqBtRPs,20,A telephone ringing loudly,"In this video, we see a series of close-up shots of different cell phones on a table. The phones are shown from different angles, and we can see their screens and various buttons and features. "
106516,mUGmCSNETcg,310,Women talk while food fries,"In this video, we can see a person cooking food in a pot. The person is stirring the food with a spoon, and we can see the food being cooked on a stove. "
104904,mW1EpJYcy_E,70,A motorbike accelerating and revving as it drives by with wind blowing into a microphone and birds chirping in the background,"In this video, we see a person riding a dirt bike over a hill and performing various stunts and tricks on the bike. "
103693,mWqH2xwjkYA,50,An infant and a woman laughing followed by a person spitting then a woman talking,"In this video, a baby is seen standing up on a couch and walking towards a woman. The baby then pulls down their pants and urinates on the floor. "
106252,mYQrjcYNrW0,20,A bus is tooting the horn,"In this video, we see a bus parked in front of a building. The video lasts for 8 seconds, and we can see the bus parked in the same position throughout the video. "
102807,m_NCf-q4Gn0,150,An idle motorcycle engine running with plastic clacking twice,"In this video, we see a close-up shot of a motorcycle's handlebars. The camera then pans out to show the motorcycle in its entirety. The video then shows a person's hand on the handlebars of the motorcycle. "
105059,m_U506sf9p4,170,A woman talking followed by plastic thumping then metal clanking as food and oil sizzles,"In this video, we can see a person cooking food in a pan on a stove. The video shows the food being cooked in the pan, and we can see the person stirring the food with a spatula. "
107263,maVYiednkSg,60,An electronic motor rumbling followed by a man talking and pressurized air spraying then a louder electronic motor rumbling,"In this video, we see a person using a Wii remote to play a video game. The video shows the person's hand holding the remote and interacting with the game. "
106295,mlnUJH4BQnk,110,Female speech and rubbing,"In this video, we see a person painting a pink board with the word ""Paris"" on it. The person is using a yellow sponge to apply paint to the board. "
102966,n-JyOqYSLQM,30,A few loud bangs with some rattling and hissing,"In this video, we see a man painting a picture on a piece of paper. He is using different colors of paint and a paintbrush to create the image. "
106770,n4VktYihtJU,5,Strong gusts of wind are followed by cheers and shouts from several people plus the chatter of girl,"In this video, a woman is seen water skiing on a lake while being pulled by a boat. She is holding onto a stick and wearing a yellow life jacket. The video also shows a man in a yellow shirt and black shorts, and a person in a yellow shirt and black shorts. "
106452,n74IYuCe_ms,110,"A large volume of water is rushing, splashing and gurgling, and an adult male speaks briefly","In this video, a man is fishing in a river. He is standing in the water, holding a fishing pole, and wearing a hat and a backpack. The video shows the man fishing in different parts of the river, sometimes standing in the water and sometimes on the rocks. "
103509,nD1K1Zo0qrM,10,A series of machine gunfire and two gunshots firing as a jet aircraft flies by followed by soft music playing,"In this video, we see a plane flying in the sky. The video lasts for 8 seconds, and the plane is visible throughout the video. "
106876,nLZeG9LaLgw,0,A vehicle engine accelerating and revving as wind is blowing into a microphone,"In this video, we see a car driving and smoking, while two men in yellow jackets walk beside it. The car eventually comes to a stop, and the men put out the fire. "
102734,nLtNjMimLE0,480,"Water drips and splashes, birds sing quietly in the distance","In this video, we see a person wearing a white shirt and a blue hat standing next to a river. They are holding a red and white toothbrush and a red and white stick. The person is also wearing a white hat and a blue and white hat. "
105179,nU-AI3Cmc3M,30,"Birds are cooing and softy cheeping, and wings flap","In this video, we see a white bird standing on a blue bucket. The bird is seen in different positions and angles throughout the video. "
106456,naPgJvWTIY4,80,A motorcycle engine running idle then revving,"In this video, a man is seen riding a motorcycle down a track with people watching on the sidelines. He continues to ride around the track while others watch on the side. "
105285,ndxkSQKxaak,30,Motorcycle engine idling as man starts talking,"In this video, we see a man wearing a yellow jacket standing in front of a building. He is standing in the same spot throughout the video. We also see a motorcycle parked on the street and a black and white backpack on the ground nearby. "
103087,ne2DpKCIr4Y,190,Ocean waves crashing and water streaming as wind blows into a microphone while a man talks faintly in the distance,"The video shows a large ship in the water with a city in the background. There are also several boats and a dock nearby. The sky is blue with white clouds, and the water is calm. "
104175,niwgMbB6tpQ,10,High-pitched snoring occurs in a rhythmic pattern,"In this video, a woman is seen eating a piece of broccoli. She then takes a bite of the broccoli and chews it. "
106761,nlC4UI4hZ60,10,An engine being turned over,"In this video, we see a man working on the engine of a Volkswagen Beetle in a garage. He is wearing a blue shirt and is seen working on the car throughout the video. "
105356,nmLMLgWPmFM,240,A motorboat engine running as water splashes and a man shouts in the background followed by birds chirping in the distance,"In this video, we see a boat traveling down a river with rapids. The video shows the boat moving through the water, passing by trees and rocks along the riverbank. "
106696,nq0BF9zGkzg,30,"An animal cries, followed by a crash, then two people speak with one another","In this video, we see a stuffed animal, specifically a teddy bear, in different locations and poses. The video starts with the teddy bear in a window, and then we see it in a box, on a table, and in a room. The teddy bear is also seen with a hat on its head in some frames. "
106969,o3mZR8OvPko,30,A race car accelerating and tires skidding,"In this video, we see a car drifting around a turn on a race track. The car is black and has red and white stripes on the hood. The car is also emitting smoke as it drifts. "
103767,o7-X8DAToGc,170,Auto driving quickly past engine sound fading,"In this video, we see a small white car driving down a winding road in the woods. The car is being followed by a person on a motorcycle, and we can see a man standing on the side of the road. "
104641,o7jW6Suyfbs,80,A man talking in the distance before several vehicles accelerate and driving by,"In this video, we see a car driving on a dirt road. The car is seen from different angles as it continues to drive. "
104783,oN0IcZaHD_8,230,A man talking followed by a power tool drilling then footsteps shuffling proceeded by a man talking,"In this video, a man is seen drilling holes into a wooden board. He then places the board on a table and continues drilling. "
105567,oNHCc_izsDE,10,Water splashing and a baby laughing,"In this video, a baby is sitting in a small pool filled with water and toys. The baby is being played with by a woman who is putting toys in the water for the baby to grab. "
107202,oOMtaqvQ3_M,170,A helicopter flying as wind blows into a microphone,"The video shows an aerial view of a city and its surrounding areas. The video captures various objects such as buildings, water bodies, and roads. "
104408,oZaEHkfh5Eg,0,Digital beeping with a horn honking twice,"In this video, we see the dashboard of a car with a steering wheel, speedometer, and other gauges. The camera focuses on the dashboard, and we see the different instruments and controls on the dashboard. "
103809,o_3MDLl_aH0,20,Artillery cannons firing several times,"The video is a screenshot of a video game. In the first few seconds, we see a large green field with a city in the background. There are several objects in the scene, including a large green tree, a small model train, a black and white sign, and a green and white sign. As the video progresses, we see different objects and scenes, such as a large green bush, a model train on tracks, a large green plant, and a train on tracks. "
105324,oiIi6H83Y38,0,A motorcycle engine starting up and revving as a man talks in the background,"The video shows a close-up of a motorcycle's exhaust pipe. The camera focuses on the pipe, and we can see the details of the pipe's design and texture. "
102849,oklu5ZJD_2U,10,Birds chirp as an object strikes a surface,"In this video, we see a black bird sitting on a perch inside a cage. The bird is perched on a stick, and there is a yellow ball hanging from the cage. The video lasts for 8 seconds, and the bird is the main focus of the video. "
103252,onBZOH88OYs,30,Air spraying several times as a machine motor hums in the distance,"In this video, we see a person wearing white gloves holding a red bottle. The person is spraying something onto the bottle, and we can see a red and orange liquid inside the bottle. "
106662,os_2U4xqTqw,100,An explosion and then gunfire and a speech followed by another explosion,"In this video, we see a black background with a gold letter ""O"" on it. The video lasts for 8 seconds, and the content remains the same throughout. "
103896,p9qRTh4BmSE,30,"Adult males shout in the distance and an adult male shout close by, two adult males speak in the foreground, and gunfire erupts","The video shows a series of scenes with different objects and environments. In the first scene, we see a blurry image of a room with a window and a tree. In the second scene, we see a blurry image of a room with a window and a tree again. In the third scene, we see a blurry image of a room with a window and a tree. In the fourth scene, we see a blurry image of a room with a window and a tree. In the fifth scene, we see a blurry image of a room with a window and a tree. In the sixth scene, we see a blurry image of a room with a window and a tree. In the seventh scene, we see a blurry image of a room with a window and a tree. In the eighth scene, we see a blurry image of a room with a window and a tree. In the ninth scene, we see a blurry image of a room with a window and a tree. In the tenth scene, we see a blurry image of a room with a window and a tree. In the eleventh scene, we see a blurry image of a room with a window and a tree. In the twelfth scene, we see a blurry image of a room with a window and a tree. In the thirteenth scene, we see a blurry image of a room with a window and a tree. In the fourteenth scene, we see a blurry image of a room with a window and a tree. In the fifteenth scene, we see a blurry image of a room with a window and a tree. In the sixteenth scene, we see a blurry image of a room with a window and a tree. In the seventeenth scene, we see a blurry image of a room with a window and a tree. In the eighteenth scene, we see a blurry image of a room with a window and a tree. In the nineteenth scene, we see a blurry image of a room with a window and a tree. In the twentieth scene, we see a blurry image of a room with a window and a tree. In the twenty-first scene, we see a blurry image of a room with a window and a tree. In the twenty-second scene, we see a blurry image of a room with a window and a tree. In the twenty-third scene, we see a blurry image of a room with a window and a tree. In the twenty-fourth scene, we see a blurry image of a room with a window and a tree. In the twenty-fifth scene, we see a blurry image of a room with a window and a tree. In the twenty-sixth scene, we see a blurry image of a room with a window and a tree. In the twenty-seventh scene, we see a blurry image of a room with a window and a tree. In the twenty-eighth scene, we see a blurry image of a room with a window and a tree. In the twenty-ninth scene, we see a blurry image of a room with a window and a tree. In the thirtieth scene, we see a blurry image of a room with a window and a tree. In the thirty-first scene, we see a blurry image of a room with a window and a tree. In the thirty-second scene, we see a blurry image of a room with a window and a tree. In the thirty-third scene, we see a blurry image of a room with a window and a tree. In the thirty-fourth scene, we see a blurry image of a room with a window and a tree. In the thirty-fifth scene, we see a blurry image of a room with a window and a tree. In the thirty-sixth scene, we see a blurry image of a room with a window and a tree. In the thirty-seventh scene, we see a blurry image of a room with a window and a tree. In the thirty-eighth scene, we see a blurry image of a room with a window and a tree. In the thirty-ninth scene, we see a blurry image of a room with a window and a tree. In the fortieth scene, we see a blurry image of a room with a window and a tree. In the forty-first scene, we see a blurry image of a room with a window and a tree. In the forty-second scene, we see a blurry image of a room with a window and a tree. In the forty-third scene, we see a blurry image of a room with a window and a tree. In the forty-fourth scene, we see a blurry image of a room with a window and a tree. In the forty-fifth scene,"
102760,pCQEWAFGEjc,30,A steam engine running on railroad tracks as steam hisses and a crowd of people talk in the background,"In this video, we see a train moving along the tracks. We can see the train engine, train cars, and the tracks themselves. There are also people in the video, including a man wearing a black jacket and a man wearing a green jacket. "
106254,pHNMcX-9FDs,40,Dogs are whimpering,"In this video, we see a group of puppies playing and running around in a yard. They seem to be having a great time, chasing each other and playfully interacting with one another. "
105479,pHYkWkZ4guE,320,"Hissing is ongoing, while metal clattering and clanking occur","In this video, we see a man working on a train. He is seen painting the train and standing next to it. The video also shows the man standing next to a black and white train and a black and white train car. "
105389,pI_kPedctoo,10,Motorcycle engines running and revving as a man talks in the background,"In this video, we see a person standing next to a motorcycle. The person is wearing a white shirt and blue jeans, and the motorcycle is black and white. The video lasts for 8 seconds, and we see the person and the motorcycle in different positions and angles throughout the video. "
103982,pO8kbg9IJnc,120,A man talking followed by a faucet running,"In this video, a man is seen using a wrench to fix a pipe under a sink. He is also holding a yellow object in his hand. "
104065,pTJKJxaheI8,30,A man speaks with faint ticks of a clock,"In this video, we see a clock on a white wall. The clock has black hands and numbers, and it is showing the time. "
106548,pWQeV08kYR0,10,Emergency sirens going off as a vehicle drives by,"In this video, we see a city street with cars and people. The video shows a white van driving down the street, passing by a red and white bus and a white car parked on the side of the road. There are also people walking on the sidewalk and a person crossing the street. "
104974,p_BB_rJaF7Q,0,A man talking as birds are chirping alongside dirt and gravel shuffling followed by an animal squeaking,"In this video, we see a small green frog sitting on the ground. The camera then zooms in on the frog, and we see it sitting in the dirt. The frog remains in the same position throughout the video. "
106667,paetCbEqp2w,60,A series of computer mouse clicks followed by a kid crying,"In this video, we see a screenshot of a video game. The video shows different objects in the game, such as a blue and white stuffed animal, a red and white sign, and a large pink and white stuffed animal. We also see a purple and white sign, a blue and white stuffed animal, and a large pink and white stuffed animal. "
106941,paf0nyjg1Js,110,Food and oil sizzling followed by a woman talking then plastic thumping,"In this video, a woman is seen in a kitchen preparing a dish. She is shown mixing ingredients in a bowl and later cooking them on a stove. "
103742,pgq2KPX5_SA,70,Some crinkling of cellophane,"In this video, we see a person using a plastic bag to cover a bowl. The person then proceeds to wrap the plastic bag around the bowl. "
103997,ptIksg9KEac,30,A dog barks quickly,"In this video, we see a group of dogs playing in a backyard. They are running around and chasing each other, and at one point, they all gather around a red toy. "
103267,puZL08fzpXk,4,Gunshots followed by people speaking and explosions,The video is a screenshot of a video game. It shows various scenes with different objects and environments. 
105258,q1ivQ_2fddk,150,Men are communicating with a hissing noise in the background,"In this video, we see a man standing outside in a field. He is wearing a white shirt and appears to be standing still. The video lasts for 8 seconds, and we see the man in different positions and angles throughout the video. "
105619,q3SEOW2m4WY,20,Railroad crossing signal followed by a train passing and blowing horn,"In this video, we see a train crossing a road with a red and white striped crossing gate. The video shows the train passing through the crossing gate, and we can see the gate and the train in different frames. "
104111,q4YFJA5pFXc,110,Electrical humming with wind blowing,"In this video, we see a drone flying over a parking lot. The drone is seen in different positions and angles throughout the video. "
107367,qF72bT878gw,14,Humming from an engine with wind blowing hard,"The video shows a boat moving through the water, leaving a wake behind it. The camera focuses on the wake and the boat's movement. "
104994,qZEIs6tS5vk,0,A truck engine revving followed by tires skidding as a crowd of people talk in the background,"In this video, we see a car driving in the rain at night. The car has red lights on the back, and there is smoke coming out of the back of the car. "
104141,qakN0JNbpcU,170,A man speaks while bees are buzzing all around,"In this video, we see a person interacting with a beehive. The person is seen opening the hive and removing a piece of wood. The video then shows the person opening the hive again and removing a piece of wood. "
106776,qeSl7YZAfs4,80,Faucet water pouring followed by a man talking as water gurgles down a drain,"In this video, a man is washing dishes in a sink with a running faucet. He is using a brush to clean a glass and a cup. "
105012,r2KhpX_QgXA,230,Men talking followed by an engine starting,"In this video, we see a car parked in a garage. The video shows various shots of the car and its surroundings. "
104303,r2djvq1vc68,20,Water pouring out of a faucet at a high rate followed by a container filling with liquid before splashing out proceeded by scrubbing on a plastic surface,"In this video, a person is seen washing a coffee press with soap and water in a sink. They scrub the inside and outside of the press and rinse it under running water. "
105342,rBUCIK8JRLg,30,White noise followed by some rustling and splashing,"In this video, we see a man in a red and black wet suit holding onto a rope while standing on a wakeboard. He is being pulled by a boat and is riding the waves in the ocean. "
91375,rE6BJ0Bo4w4,200,"A woman speaks, and faucet water runs","In this video, a woman is shown speaking to the camera while holding up a green towel and a sponge. She then proceeds to wash her face with the sponge and wipe it down with the towel. "
106598,rINmxSXMR-s,30,Water splashing occurs while a person quacks to imitate a duck and an adult female laughs,"In this video, a person is fishing in a lake and catches a fish. They then hold the fish up to the camera. "
107393,rJVXE6Axtrg,50,A man speaks followed by loud vibrations,"In this video, we see a man working on a sewing machine. He is wearing a blue shirt and is using the machine to cut a piece of fabric. "
105761,rN2rpLV3brs,120,An adult male speaks as metal scrapes and clinks on a dish rapidly and liquid splashes,"In this video, a man is preparing food in a kitchen. He is seen standing in front of a counter with various ingredients and utensils. He is mixing the ingredients in a bowl and then proceeds to cut up the food on a cutting board. "
104124,rPkCYq4Zjwk,0,A whoosh effect followed by a woman talking then a man talking proceeded by another man talking over a radio as guitar music plays in the background,"In this video, we see a man wearing headphones standing in front of a display of headphones. He is then shown standing in front of a display of speakers. Later, we see a man wearing headphones standing in front of a display of speakers. The video ends with a man wearing headphones standing in front of a display of speakers. "
106200,rUq4w4EUSWA,0,An electronic motor buzzing and paper tearing followed by a bell chiming and a plastic click then a toilet flushing as paper crinkles in the background,"In this video, a person is seen washing their hands in a sink. They turn on the faucet and use the soap dispenser before rinsing their hands with water. "
103462,rbO727iF03I,30,A person belching followed by two men talking then a group of people laughing,"In this video, we see a group of people in a bar. Two women are talking to each other, and a man is playing pool in the background. "
107398,riM7b5bJ9KQ,60,Two men are laughing,"In this video, a man is seen lying in bed, while another person kicks him from behind. The man then kicks back and the two continue to kick each other. "
105546,rjUrB1WUpcI,14,Water running and then stopping,"In this video, we see a sink with two faucets. A hand turns on the water and we see water running out of the faucets. "
92190,rp3CQsWxVgE,0,"Traffic is present nearby, and a car horn plays the theme to the godfather","In this video, we see a person driving a car with a red light on the dashboard. The camera focuses on the steering wheel, and we see the person's hand on the wheel. The video lasts for 8 seconds. "
104495,rtgVoZCcBw8,0,A cat meowing followed by a goat screaming while a crowd of people talk in the background,"In this video, we see a white goat standing behind a wire fence. The goat is eating grass and occasionally looking at the camera. "
106237,rvDcg9DoNKA,380,"It is raining and thundering, and then a man speaks","In this video, we see a series of screenshots from a video game. Each screenshot shows different objects and scenes, such as a wooden building, a black and white sign, a red and white sign, and a person wearing a black shirt. The scenes are described in temporal order, with each frame caption, object names, and object descriptions with specific locations and sizes. "
103996,rvtA7c1I4xo,0,A whoosh and some humming followed by feet squeaking and men speaking in the distance with a man speaking nearby,"The video shows a man in a black shirt and blue shorts standing in front of a TV screen. He is then seen standing in front of a basketball court, and later, he is shown standing in front of a TV screen again. "
104530,sCzRVvu9XeY,0,An upbeat whistling,"In this video, we see a close-up shot of a person's lips. The lips are pink and we can see the person's mouth and teeth. The video lasts for 8 seconds and the content is described in temporal order with each frame caption, object names, and object descriptions with specific locations and sizes. "
102729,sI7_ycEYzAY,30,A clock ticks low and loud and someone breathes sharply near the end,"In this video, we see a grandfather clock in a room. The camera focuses on the clock, and we can see its intricate details, including the pendulum and the weights. The clock is situated in the corner of the room, and we can see a wooden chair behind it. "
103527,sJrFyjfrL-g,150,A sewing machine lightly operating after a couple of metal clacks,"In this video, a person is using a sewing machine to sew a piece of fabric. They are moving the fabric under the needle of the machine and stitching it together. "
93042,sTMKled6Q1M,30,Rustling followed by whistling then birds chirping,"In this video, we see a group of chickens in a coop, and a man is throwing food for them to eat. "
105281,sVYTOURVsQ0,0,A man talking as water streams in the background,"In this video, a boy is seen sitting on the back of a boat and pointing towards the water. He then puts his hand down. "
103245,s_EWjoiVfzo,310,A sewing machine hums and operates several times before a metal click,"In this video, we see a man sitting at a table with a sewing machine. He appears to be working on something, possibly sewing or cutting fabric. "
105453,sbW7XwwUtSU,23,A clock chiming,"In this video, we see a grandfather clock in a room. The clock has a wooden case and a white face with black numbers and hands. The clock is standing on a wooden floor, and there is a white wall behind it. The video lasts for 8 seconds, and we see the clock from different angles. "
105984,sl_Pxpc7beo,30,A vehicle moving over pavement with loud horn honking noise,"The video shows a series of scenes in a dark room with a bright light. In the first few seconds, we see a bright light in a dark room, and then a man appears in the same room. In the following seconds, we see a person in the dark room with a bright light, a person in the dark room with a bright light, and a person in a dark room with a bright light. "
103942,sqWyxUObwkw,30,Some rustling followed by humming of an engine,"In this video, we see a boat floating on the water, and a person is seen starting the boat's motor. The video then shows the person starting the motor again and again, and we see the boat moving in the water. "
106707,sqsI2UyrcBQ,30,A vehicle engine revving then slowing down before revving again,"In this video, we see a car engine with a blue hose attached to it. The camera focuses on the engine and the hose, and we can see some other objects in the background, such as a black and white motorcycle, a black and silver motorcycle, and a black and white train engine. "
106152,szkiW0GXEOI,100,Whistling followed by birds chirping,"In this video, we see a black bird perched on a branch. The bird is sitting on the branch and looking around. We can see the bird's feathers and beak, and it appears to be calm and relaxed. "
106121,t1hj7se76wQ,30,Rapid typing and then a bell ringing one time,"In this video, we see a close-up shot of an old typewriter. The camera then zooms in on the typewriter, and we see a person's hand typing on it. The camera then zooms in on the keys as they are being pressed. "
103818,t4prXmPwthg,150,Vibrations from a running sewing machine with a woman speaking,"In this video, a woman is seen sitting in front of a sewing machine. She is using the machine to sew a piece of fabric while occasionally adjusting the fabric and needle. "
107344,tB8TiiXwKmA,60,A power tool is turned on and off several times,"In this video, we see a person holding a blue electric screwdriver in their hand. The video then shows the person holding the screwdriver in various positions and angles. "
103358,tIM-H2rdq8U,60,Clicks followed by gunshots and breathing then some speaking,"The video is a screenshot of a video game. In the first few seconds, we see a man standing in front of a building. There are several objects in the scene, including a green and white sign, a black and white sign, a red and white sign, and a white sign with black letters. The man is wearing a black shirt, and there is a green and white sign on the building behind him. In the following seconds, we see a man standing in front of a building, a woman walking down the street, and a man walking down the street. "
102835,tJhVH3VIrnE,80,Wood cracking and loud cluttering,"In this video, a man is seen using a credit card to open a door. He then opens the door and walks through it. "
103922,tNxfdAd14qE,30,Clicking and rustling,"In this video, we see a person using a computer mouse on a table. The video lasts for 8 seconds, and it shows the person's hand moving the mouse around the table. "
104350,tTB0BK39JI8,40,Bells ringing as wood shuffles and clacks while a muffled clock ticks in the background,"In this video, we see a close-up shot of a machine with a metal piece inside of it. The camera then zooms in on the machine, and we see a piece of metal being worked on by the machine. "
107253,taYKM1OSTwE,120,Sheep baaing as gusts of wind blows followed by a person chuckling,"In this video, we see a mother sheep and her baby sheep in a barn. The mother sheep is feeding her baby sheep with milk. "
103365,tdpiXW68adA,50,A woman crying followed by a man talking,"In this video, we see a woman holding a baby in her arms. The video lasts for 8 seconds, and we see the woman and the baby in different positions throughout the video. "
105887,tfOIhQpYYe8,60,"An aircraft motor is running and whirring is present, helicopter rotors slap rhythmically, and an adult male speaks in the background","In this video, we see a helicopter flying in the sky. The video lasts for 8 seconds, and the helicopter is visible throughout the video. "
